FIPS,Less Than High School Diploma,At Least High School Diploma,At Least Bachelors's Degree,Graduate Degree,School Enrollment,Median Earnings 2010,White (Not Latino) Population,African American Population,Native American Population,Asian American Population,Other Race or Races,Latino Population,Children Under 6 Living in Poverty,Adults 65 and Older Living in Poverty,Total Population,Preschool.Enrollment.Ratio.enrolled.ages.3.and.4,Poverty.Rate.below.federal.poverty.threshold,Gini.Coefficient,Child.Poverty.living.in.families.below.the.poverty.line,Management.professional.and.related.occupations,Service.occupations,Sales.and.office.occupations,Farming.fishing.and.forestry.occupations,Construction.extraction.maintenance.and.repair.occupations,Production.transportation.and.material.moving.occupations,Median Age,lon,lat,Adult.obesity,Diabetes,Uninsured,Unemployment
48365,18.5,81.5,11.4,3.2,75.0,28160.08222,73.95,16.75,0.4,0.8,0.95,7.25,25.8,13.55,23451.0,42.0,13.55,0.444,18.2,24.5,13.95,19.1,0.85,20.05,21.6,39.7,-94.3051563,32.1639784,0.31,0.11900000000000001,0.222,0.055999999999999994
48367,14.6,85.4,22.4,7.1,76.4,32111.67302,85.35,1.9,0.6,0.5,1.55,10.15,13.45,7.95,112625.0,39.3,10.2,0.444,13.15,33.1,13.65,27.4,0.5,12.45,12.85,38.3,-97.80590490000002,32.7770964,0.312,0.115,0.213,0.061
48369,35.0,65.0,15.7,2.0,74.55,24744.43492,40.0,0.75,0.1,0.1,1.15,57.95,42.45,19.25,9833.0,19.6,18.8,0.41700000000000004,26.0,26.65,16.0,13.0,10.3,8.3,25.6,32.2,-102.7848533,34.532162799999995,0.318,0.09,0.314,0.048
48371,34.9,65.1,11.3,4.1,63.6,23653.49334,28.85,3.65,0.3,0.4,1.05,65.75,18.95,18.55,15704.0,24.6,18.45,0.47,21.25,20.9,26.05,17.8,4.7,18.35,12.2,36.0,-102.71986,30.770894300000002,0.295,0.096,0.285,0.045
48373,25.1,74.9,10.6,3.6,68.0,21819.9781,73.25,11.4,1.55,0.45,1.25,12.05,31.85,9.8,45869.0,33.7,22.2,0.44299999999999995,32.45,23.0,22.9,20.95,1.35,19.3,12.55,43.4,-94.8373376,30.784552500000004,0.342,0.115,0.29,0.083
48375,24.6,75.4,15.0,4.6,71.55,21974.60762,50.95,9.6,0.6,3.25,1.6,34.05,35.15,11.65,120935.0,46.4,22.25,0.461,32.2,23.3,21.3,24.9,0.55,13.0,16.95,32.7,-101.893804,35.3986751,0.342,0.099,0.294,0.055999999999999994
48377,46.3,53.7,17.8,4.9,69.45,17787.73619,15.3,0.15,0.15,0.65,0.45,83.3,32.7,35.55,7677.0,33.8,26.8,0.473,29.1,28.25,26.1,24.1,9.1,8.65,3.85,38.1,-104.2616192,30.0058912,0.252,0.099,0.373,0.124
48379,19.2,80.8,12.1,3.2,65.85,22699.93746,87.05,2.65,0.85,0.4,0.95,8.1,13.95,9.85,11009.0,12.5,13.2,0.39899999999999997,16.95,26.5,14.3,22.95,0.85,21.5,13.8,44.5,-95.79544,32.8705795,0.293,0.11800000000000001,0.28600000000000003,0.073
48381,8.7,91.3,30.1,9.8,76.7,29005.057460000004,79.05,2.1,0.5,1.4,1.5,15.5,13.6,5.6,116763.0,45.4,9.4,0.439,10.8,34.9,16.0,28.25,0.5,9.15,11.2,35.4,-101.89554720000001,34.962528999999996,0.259,0.08900000000000001,0.187,0.042
48383,31.5,68.5,10.0,4.3,66.65,32938.010160000005,34.45,2.85,0.1,0.0,0.35,62.2,10.0,15.95,3174.0,45.8,9.4,0.349,10.15,21.4,11.65,18.35,3.65,22.8,22.15,30.3,-101.51390140000001,31.372894899999995,0.295,0.094,0.304,0.024
48385,22.4,77.6,19.4,4.6,75.0,15977.61619,75.4,0.3,0.35,0.2,1.0,22.8,37.1,14.5,3137.0,32.8,23.6,0.402,36.25,26.15,24.0,20.45,5.2,16.8,7.4,49.1,-99.80530300000001,29.8230304,0.289,0.13,0.348,0.07200000000000001
48387,27.5,72.5,8.6,2.1,78.25,22969.53365,74.7,16.5,0.6,0.3,1.9,6.05,20.55,18.95,12968.0,40.8,17.35,0.409,23.9,25.5,17.9,19.05,2.5,11.8,23.25,44.3,-95.0484293,33.6196255,0.315,0.127,0.254,0.10400000000000001
48389,47.2,52.8,7.6,1.6,67.85,19041.35111,21.45,3.3,0.1,0.6,1.15,73.45,51.35,27.1,12441.0,19.9,28.3,0.434,40.3,23.05,29.65,18.7,2.8,14.4,11.45,32.4,-103.71270600000001,31.308365999999996,0.309,0.094,0.273,0.096
48391,27.3,72.7,11.2,3.9,71.65,18723.35842,45.5,6.25,0.35,0.25,0.9,46.65,23.55,14.4,7373.0,9.1,15.25,0.42100000000000004,22.0,25.5,23.65,24.75,1.85,14.25,10.05,43.2,-97.16047929999999,28.312495799999997,0.299,0.11699999999999999,0.225,0.046
48393,8.1,91.9,34.1,12.5,71.95,25062.40349,91.35,0.0,0.15,0.75,1.1,6.65,4.8,16.6,921.0,0.0,13.65,0.46799999999999997,25.65,45.6,16.05,19.55,4.3,7.6,6.9,45.1,-100.80755490000001,35.836215700000004,0.28600000000000003,0.10400000000000001,0.196,0.039
48395,23.4,76.6,15.8,4.2,79.5,22366.37715,59.1,21.25,0.15,0.8,1.2,17.55,35.75,17.75,16226.0,78.2,21.25,0.478,34.4,27.3,21.65,22.7,2.3,12.25,13.85,40.2,-96.51494079999999,31.025481,0.314,0.125,0.268,0.077
48397,8.7,91.3,35.6,10.8,82.5,40106.34095,74.4,5.65,0.3,2.4,1.4,15.8,7.35,6.65,75575.0,48.3,5.25,0.39299999999999996,6.4,42.65,13.05,27.25,0.25,9.15,7.65,35.3,-96.4075009,32.8892161,0.27699999999999997,0.086,0.183,0.062
48399,22.9,77.1,16.4,4.9,72.05,24877.740319999997,64.55,1.7,0.4,0.2,0.75,32.4,39.65,15.55,10438.0,24.0,20.45,0.441,28.4,27.2,18.15,24.7,3.2,10.85,15.95,43.1,-99.96785600000001,31.833310600000004,0.326,0.111,0.262,0.062
48401,20.6,79.4,14.8,4.9,72.6,25000.63969,67.4,17.8,0.3,0.35,1.25,12.95,23.15,12.0,50887.0,48.6,12.9,0.462,18.45,25.35,16.1,23.95,1.15,15.05,18.4,39.2,-94.7563823,32.1094232,0.35200000000000004,0.114,0.266,0.062
48403,22.5,77.5,12.2,3.7,75.2,25508.204130000002,87.2,8.5,0.3,0.15,0.95,2.9,38.75,13.4,10505.0,36.0,17.0,0.429,24.2,25.2,20.3,16.6,3.7,16.25,17.95,49.7,-93.8519129,31.343299699999996,0.32,0.134,0.24100000000000002,0.153
48405,28.6,71.4,11.9,5.7,76.4,23492.10826,68.7,24.15,0.1,0.15,1.15,5.65,35.4,27.8,8779.0,60.0,26.8,0.503,40.8,23.5,17.9,19.7,3.05,14.85,21.05,46.3,-94.16317959999999,31.382449199999996,0.29100000000000004,0.136,0.264,0.105
48407,23.0,77.0,9.6,2.9,70.8,25671.75207,77.55,11.05,0.3,0.3,1.6,9.25,29.75,15.4,25514.0,29.9,19.2,0.44,25.35,24.85,17.95,23.6,0.65,16.5,16.45,42.2,-95.1628522,30.574217800000003,0.304,0.121,0.28600000000000003,0.08
48409,23.7,76.3,15.1,3.7,72.6,23955.77937,42.7,1.75,0.3,0.8,1.05,53.45,30.4,11.95,66598.0,43.7,15.7,0.436,22.35,28.45,20.5,23.0,1.15,13.45,13.45,35.1,-97.5171652,28.0117816,0.292,0.10800000000000001,0.231,0.076
48411,18.6,81.4,18.1,4.7,67.35,21766.78476,69.3,2.15,0.95,0.1,1.1,26.5,63.65,15.95,6017.0,31.4,24.0,0.47100000000000003,46.9,27.7,16.35,19.75,3.9,10.15,22.2,40.2,-98.8192922,31.1551375,0.299,0.107,0.302,0.078
48413,21.5,78.5,17.4,1.9,73.3,27714.30826,51.15,1.0,0.05,0.05,0.9,46.9,20.65,12.6,3161.0,36.5,14.55,0.401,18.45,39.35,15.1,12.2,2.15,19.7,11.45,35.9,-100.52721609999999,30.8962331,0.298,0.09699999999999999,0.27699999999999997,0.044000000000000004
48415,25.8,74.2,16.3,4.0,73.65,22949.08572,58.35,5.15,0.3,0.55,0.7,34.95,21.8,9.75,16457.0,46.2,16.45,0.501,22.15,29.5,14.35,19.7,0.6,20.7,15.25,37.6,-100.9133987,32.744462199999994,0.295,0.09,0.247,0.043
48417,13.2,86.8,27.6,8.7,66.85,26080.293019999997,86.45,0.45,0.2,0.2,1.3,11.45,39.35,9.8,3231.0,47.1,12.95,0.423,17.95,33.1,16.65,18.2,3.6,18.05,10.4,41.0,-99.3470453,32.7437882,0.314,0.106,0.268,0.028999999999999998
48419,24.6,75.4,13.5,3.6,73.65,22249.05556,65.25,17.7,0.15,0.25,0.95,15.75,37.5,18.15,25903.0,49.7,25.3,0.491,39.0,25.7,12.65,20.75,4.35,15.7,20.85,38.4,-94.14256540000001,31.790136800000003,0.336,0.11800000000000001,0.303,0.065
48421,25.6,74.4,19.1,3.5,75.65,25584.26095,60.8,0.35,0.2,0.15,0.55,37.95,24.6,3.05,2969.0,25.3,15.25,0.389,21.95,32.25,16.45,14.6,16.65,5.4,14.65,36.7,-101.89471640000001,36.2776278,0.29600000000000004,0.099,0.341,0.046
48423,33.7,66.3,13.2,4.4,71.3,23365.122219999997,32.55,0.95,0.35,0.25,0.75,65.25,22.05,10.95,18852.0,48.7,17.65,0.39,27.25,22.9,16.2,21.4,6.25,11.45,21.8,30.8,-102.6075637,34.94076629999999,0.317,0.092,0.314,0.049
48425,12.6,87.4,28.4,5.9,83.55,31191.175560000003,80.0,0.45,0.25,0.25,1.3,17.75,30.45,10.5,8110.0,54.8,13.35,0.45299999999999996,21.55,40.8,20.15,16.65,0.0,11.45,11.05,39.2,-97.7692109,32.217942,0.284,0.10400000000000001,0.237,0.06
48427,52.1,47.9,9.8,2.8,75.55,14206.178730000001,2.5,0.0,0.05,0.15,0.1,97.15,52.5,34.6,60952.0,44.6,38.9,0.519,48.15,23.6,27.05,23.1,2.1,13.0,11.15,28.6,-98.71580340000001,26.5463354,0.293,0.09,0.34600000000000003,0.15
48429,17.8,82.2,12.2,3.4,66.2,20418.99556,76.15,2.6,0.65,0.7,0.3,19.55,29.1,9.45,9552.0,47.9,20.35,0.451,34.0,22.95,16.7,26.65,1.8,16.75,15.2,39.8,-98.84008109999999,32.7315311,0.293,0.10800000000000001,0.29100000000000004,0.057
48431,22.5,77.5,22.7,4.9,75.15,31486.28381,65.65,0.55,0.75,0.0,0.85,32.15,30.65,30.6,1128.0,44.9,19.4,0.45899999999999996,26.65,34.15,16.05,12.25,6.2,17.6,13.75,42.0,-101.0549111,31.8357739,0.292,0.106,0.253,0.03
48433,14.5,85.5,22.4,7.4,72.85,25039.60826,82.9,4.15,0.3,0.45,1.0,11.25,0.0,6.35,1435.0,68.2,13.25,0.413,16.7,44.3,12.75,18.6,4.15,11.2,9.0,46.1,-100.2538069,33.179579700000005,0.287,0.11800000000000001,0.268,0.039
48435,30.6,69.4,11.8,3.3,76.7,26603.79778,42.15,0.85,0.3,0.05,0.2,56.4,14.55,19.95,4199.0,50.8,12.2,0.434,13.3,29.3,15.8,18.05,1.0,17.9,18.05,36.7,-100.50539520000001,30.517864799999998,0.29,0.102,0.293,0.032
48437,24.1,75.9,14.6,4.5,67.7,22358.18095,52.8,5.9,0.5,0.3,1.85,38.65,20.2,10.95,7731.0,45.5,16.9,0.43200000000000005,16.2,29.6,19.95,18.15,7.5,9.2,15.65,35.8,-101.7328522,34.5304596,0.282,0.107,0.268,0.057
48439,16.2,83.8,28.7,8.7,75.5,31082.31207,53.25,14.05,0.4,4.4,1.9,26.0,21.4,8.6,1756988.0,41.0,13.25,0.44799999999999995,19.25,34.4,14.6,27.8,0.1,9.85,13.25,33.2,-97.2912913,32.772040000000004,0.27899999999999997,0.092,0.235,0.066
48441,15.9,84.1,24.2,7.3,72.6,22991.28381,68.0,6.55,0.45,1.5,2.0,21.45,30.4,9.4,129046.0,36.3,16.65,0.449,23.45,31.8,20.95,25.85,0.4,10.45,10.55,32.7,-99.8932198,32.2956844,0.282,0.10400000000000001,0.21600000000000003,0.053
48443,19.6,80.4,20.7,3.6,88.0,24039.67238,49.85,0.3,0.35,1.45,0.25,47.8,3.25,7.25,897.0,0.0,15.35,0.385,15.35,36.5,16.65,19.55,6.35,11.65,9.25,45.4,-102.07253859999999,30.2323316,0.28300000000000003,0.102,0.295,0.063
48445,31.9,68.1,14.3,3.7,69.55,22093.27365,45.7,5.0,0.15,0.15,0.8,48.25,42.6,18.65,12402.0,31.7,19.25,0.547,26.6,29.65,17.8,22.8,4.4,11.7,13.65,35.5,-102.33928399999999,33.171229,0.319,0.11199999999999999,0.28,0.066
48447,21.6,78.4,16.7,4.9,74.9,23957.95651,88.95,0.25,0.6,0.55,0.85,8.75,27.1,6.15,1635.0,0.0,14.25,0.428,24.25,23.85,18.65,20.55,11.55,13.65,11.85,47.9,-99.2061367,33.1707121,0.29,0.11800000000000001,0.332,0.045
48449,27.1,72.9,13.7,3.9,78.5,21893.81746,50.4,9.5,0.5,0.7,0.75,38.25,26.45,11.35,30722.0,40.9,16.85,0.418,24.15,21.75,15.85,21.15,1.6,11.2,28.4,32.5,-94.9667825,33.214599,0.305,0.094,0.309,0.071
48451,18.8,81.2,21.6,6.0,69.95,22356.23111,58.55,3.65,0.45,0.95,1.45,35.0,26.3,10.3,108433.0,41.7,16.55,0.445,24.05,28.95,20.3,27.5,0.85,11.65,10.8,34.3,-100.46135490000002,31.401582899999998,0.28300000000000003,0.099,0.254,0.053
48453,13.7,86.3,43.5,15.9,75.0,30669.887619999998,51.35,8.15,0.25,5.45,1.9,32.95,24.1,8.2,995513.0,46.6,15.7,0.48700000000000004,21.0,43.45,15.9,23.85,0.1,10.05,6.7,31.6,-97.6912697,30.239512800000004,0.237,0.065,0.22399999999999998,0.057
48455,19.1,80.9,11.2,4.1,69.9,23950.02064,80.65,10.55,0.25,0.4,0.75,7.3,37.2,12.65,14295.0,49.5,18.4,0.43200000000000005,33.1,22.2,26.85,21.05,4.25,10.4,15.2,46.1,-95.15329059999999,31.087482899999998,0.315,0.131,0.276,0.079
48457,17.1,82.9,12.2,4.7,66.15,24400.80159,81.0,12.1,0.35,0.3,1.3,4.9,29.25,11.45,21053.0,24.9,19.05,0.44299999999999995,31.9,29.85,18.1,17.25,2.0,14.55,18.1,41.2,-94.37944859999999,30.769579200000003,0.298,0.115,0.245,0.1
48459,16.6,83.4,15.1,4.6,74.25,26855.828260000002,82.75,9.0,0.65,0.45,1.4,5.8,30.45,7.35,38472.0,33.3,13.5,0.43,20.7,26.3,15.8,24.65,1.15,16.35,15.8,40.4,-94.94164909999999,32.7358779,0.31,0.13,0.249,0.057999999999999996
48461,24.5,75.5,12.7,2.4,72.05,25094.86191,46.5,2.9,0.6,0.0,1.15,48.85,25.45,17.3,3200.0,9.8,16.75,0.42,23.55,27.55,20.65,19.9,3.6,10.3,18.05,38.8,-102.04201280000001,31.3538489,0.298,0.10400000000000001,0.292,0.034
48463,30.1,69.9,16.1,5.3,78.35,20613.29492,29.9,0.45,0.25,0.45,0.6,68.3,41.15,17.25,26514.0,52.3,27.2,0.491,39.7,25.2,18.4,25.7,4.35,12.15,14.1,34.9,-99.7610739,29.3503398,0.295,0.10300000000000001,0.282,0.08
48465,36.0,64.0,15.8,4.4,71.15,19635.56984,18.3,1.35,0.15,0.55,0.55,79.15,33.15,25.85,48206.0,26.9,23.7,0.435,32.1,25.75,25.45,22.15,0.9,12.15,13.6,32.1,-101.1466458,29.8849608,0.27699999999999997,0.098,0.292,0.076
48467,21.2,78.8,12.1,4.3,75.65,25599.57937,85.65,3.1,0.7,0.3,1.0,9.25,23.25,12.7,52226.0,36.5,14.6,0.428,18.6,27.3,17.0,24.75,1.35,15.65,13.95,41.8,-95.83639050000001,32.5589476,0.325,0.125,0.272,0.064
48469,19.9,80.1,16.9,5.1,73.75,24862.89016,49.1,5.85,0.1,0.95,1.15,42.85,30.9,10.95,86499.0,43.9,15.8,0.447,24.85,29.45,16.3,25.2,0.35,13.5,15.15,36.4,-96.9711977,28.796369899999995,0.298,0.111,0.24100000000000002,0.054000000000000006
48471,19.7,80.3,17.1,5.5,78.8,19808.17651,58.8,22.65,0.35,0.95,1.1,16.15,29.7,8.35,65894.0,17.8,22.95,0.485,24.1,30.25,24.45,24.45,1.05,7.7,12.0,34.3,-95.56988840000001,30.743089899999998,0.326,0.096,0.28,0.067
48473,20.5,79.5,19.6,5.0,73.55,23777.53365,46.55,25.0,0.25,0.5,1.2,26.5,32.95,12.25,39378.0,45.9,20.45,0.447,28.35,28.3,17.35,21.85,1.75,13.65,17.15,32.3,-95.9821022,30.0135781,0.32299999999999995,0.098,0.301,0.07
48475,29.6,70.4,10.0,2.8,72.55,26779.658730000003,46.35,4.05,0.4,0.2,1.9,47.1,26.4,16.7,10477.0,24.5,15.8,0.431,18.45,22.85,21.0,21.25,0.2,20.15,14.55,36.5,-103.10511269999999,31.513068699999998,0.3,0.09699999999999999,0.268,0.045
48477,20.8,79.2,25.8,8.2,78.9,24511.143809999998,67.35,17.6,0.2,1.35,0.75,12.85,24.6,10.05,32935.0,33.4,16.5,0.512,22.5,30.4,18.25,25.25,2.5,9.45,14.1,40.8,-96.41027170000001,30.215075199999998,0.28600000000000003,0.107,0.23399999999999999,0.051
48479,37.3,62.7,16.7,4.4,79.15,19049.17461,3.95,0.2,0.05,0.45,0.2,95.1,44.85,25.9,240669.0,47.9,29.85,0.46,40.35,25.05,21.6,30.1,0.3,9.7,13.25,27.4,-99.32664129999999,27.770583600000002,0.307,0.08800000000000001,0.364,0.071
48481,24.9,75.1,15.4,3.8,78.9,23271.9273,48.5,13.85,0.15,0.4,0.8,36.35,29.1,16.3,41099.0,58.1,16.95,0.46,24.55,28.05,16.3,20.9,3.0,15.45,16.25,37.4,-96.2296745,29.2784805,0.292,0.115,0.27899999999999997,0.068
48483,20.6,79.4,15.1,3.8,74.2,22253.255240000002,71.95,3.1,0.35,0.6,1.6,22.4,31.7,11.3,5086.0,54.7,15.0,0.513,22.7,25.9,19.95,16.75,3.4,19.3,14.7,40.3,-100.2531067,35.3925926,0.29600000000000004,0.11199999999999999,0.295,0.036000000000000004
48485,17.2,82.8,20.0,6.3,67.75,23025.68095,69.15,10.3,0.8,2.1,1.95,15.7,25.15,9.1,129982.0,42.0,15.0,0.47200000000000003,20.0,29.05,20.45,26.25,0.25,10.3,13.75,34.1,-98.71685079999999,33.991102500000004,0.32899999999999996,0.113,0.22899999999999998,0.063
48487,26.4,73.6,15.9,5.9,69.25,22438.665080000002,63.3,8.9,0.7,0.4,1.1,25.55,52.95,11.6,13630.0,32.4,24.3,0.45399999999999996,37.05,26.25,25.5,18.1,2.35,12.95,14.75,36.6,-99.2424397,34.084919899999996,0.292,0.109,0.24600000000000002,0.046
48489,42.6,57.4,8.6,3.1,72.3,20599.98127,10.55,1.8,0.15,0.4,0.3,86.85,54.05,39.15,21249.0,42.9,45.15,0.545,54.35,23.0,35.05,22.3,5.4,6.1,8.1,31.6,-97.5842235,26.4810918,0.285,0.08800000000000001,0.298,0.14
48491,8.4,91.6,37.3,11.1,78.7,35581.02635,65.45,5.9,0.3,4.4,1.9,22.0,9.9,4.95,397558.0,49.6,6.35,0.37,8.6,43.85,12.6,27.35,0.1,8.0,8.2,34.0,-97.6050692,30.649029600000002,0.271,0.075,0.174,0.059000000000000004
48493,15.5,84.5,18.2,4.8,77.35,29663.81397,58.55,1.9,0.2,0.25,1.15,38.0,11.3,10.55,40975.0,40.2,9.2,0.39,11.95,33.85,14.25,24.65,1.0,14.1,12.2,39.2,-98.0858986,29.1743028,0.276,0.098,0.21,0.059000000000000004
48495,37.1,62.9,9.8,2.6,71.25,22458.97842,44.45,1.35,0.65,0.15,1.3,52.05,19.4,15.1,6846.0,63.8,18.35,0.431,22.3,20.85,19.6,15.25,0.35,28.75,15.15,34.7,-103.055986,31.831415500000002,0.318,0.1,0.272,0.047
48497,18.5,81.5,15.6,4.5,74.35,29335.41778,80.65,1.15,0.7,0.4,1.3,15.85,17.1,4.9,58371.0,42.6,9.3,0.395,14.0,26.2,14.95,24.8,1.15,14.75,18.1,37.5,-97.6539968,33.2190947,0.294,0.08800000000000001,0.237,0.063
48499,19.2,80.8,16.5,5.2,77.35,22122.8873,84.85,4.9,0.55,0.25,1.35,8.15,32.85,7.8,42034.0,48.1,14.2,0.428,22.9,25.75,18.05,24.9,1.9,14.2,15.25,46.5,-95.38216640000002,32.7835881,0.29,0.11699999999999999,0.272,0.07200000000000001
48501,28.6,71.4,15.0,3.4,71.45,25996.95207,41.95,1.05,0.2,0.15,0.35,56.25,39.05,12.35,7666.0,33.8,23.0,0.435,34.95,25.0,11.8,16.95,7.95,25.5,12.85,32.8,-102.82377059999999,33.1723972,0.298,0.092,0.278,0.035
48503,23.5,76.5,13.6,2.4,73.6,25389.23111,81.2,1.2,0.4,0.55,1.3,15.3,22.5,14.45,18125.0,38.3,14.85,0.512,21.15,22.45,16.25,25.65,0.85,14.0,20.85,41.8,-98.6782671,33.158787100000005,0.278,0.11199999999999999,0.265,0.05
48505,43.3,56.7,9.6,2.9,71.5,14668.55746,8.55,0.2,0.05,0.1,0.3,90.75,60.7,20.1,13789.0,69.4,39.5,0.514,53.35,26.45,23.8,16.2,1.15,20.15,12.35,29.0,-99.1826027,26.996980600000004,0.305,0.084,0.353,0.065
48507,42.3,57.7,7.7,2.5,72.25,14775.088569999998,7.85,0.15,0.05,0.0,0.1,91.85,65.75,22.3,11648.0,49.1,40.65,0.48200000000000004,61.95,17.6,32.3,21.0,5.45,12.15,11.45,31.0,-99.7598304,28.8646523,0.29,0.09300000000000001,0.285,0.141
49001,9.7,90.3,10.4,2.1,75.1,20678.02921,88.75,0.1,0.4,0.55,0.6,9.65,27.8,12.15,6384.0,12.4,17.35,0.4,25.95,26.55,17.8,24.15,9.25,8.2,13.95,31.7,-113.23894809999999,38.357535,0.28300000000000003,0.08800000000000001,0.20800000000000002,0.059000000000000004
49003,8.6,91.4,22.7,6.5,76.75,27160.69365,88.6,0.3,0.65,0.95,1.6,8.0,12.55,5.55,48936.0,39.3,8.55,0.35200000000000004,12.0,31.65,15.15,21.3,1.25,10.7,19.95,30.2,-113.052922,41.476021,0.28300000000000003,0.08199999999999999,0.14300000000000002,0.069
49005,7.6,92.4,35.1,12.2,76.55,18549.43524,86.25,0.55,0.6,1.9,1.4,9.35,15.7,8.15,111001.0,32.8,15.1,0.423,13.25,33.95,16.35,25.35,0.85,7.85,15.7,25.2,-111.7445805,41.73422539999999,0.235,0.06,0.158,0.044000000000000004
49007,14.3,85.7,14.2,4.2,78.0,22901.93492,84.9,0.7,0.85,0.45,1.25,11.85,18.65,7.55,20469.0,51.4,12.55,0.425,16.55,27.1,15.1,23.8,0.5,17.45,16.1,34.9,-110.5903568,39.670049600000006,0.261,0.094,0.14400000000000002,0.071
49009,15.5,84.5,18.8,5.3,59.5,21005.20603,92.7,0.2,0.55,0.6,1.0,4.95,0.0,2.15,919.0,60.9,7.3,0.413,3.45,28.55,28.55,23.2,2.4,12.05,5.15,43.0,-109.5057855,40.890099,0.27,0.085,0.18600000000000003,0.059000000000000004
49011,5.0,95.0,33.8,10.1,77.0,30682.15683,86.5,1.1,0.45,1.65,2.4,7.85,8.15,5.1,296490.0,39.6,6.25,0.384,7.5,38.45,13.25,28.45,0.1,8.8,10.85,28.7,-112.20212340000002,41.0370451,0.247,0.063,0.12,0.053
49013,15.1,84.9,16.0,5.6,69.85,26301.83746,87.45,0.2,5.05,0.25,1.55,5.45,14.25,5.8,17467.0,44.0,10.55,0.402,10.85,27.6,17.5,20.4,0.75,16.55,17.15,30.0,-110.42983020000001,40.2896487,0.266,0.083,0.193,0.040999999999999995
49015,9.6,90.4,13.2,3.8,68.75,26508.48699,91.45,0.1,0.95,0.4,0.9,6.25,12.3,11.4,10692.0,40.3,11.2,0.341,12.45,26.85,13.9,20.8,0.6,24.95,12.9,31.5,-110.7211105,39.009028,0.276,0.08,0.153,0.077
49017,8.1,91.9,19.6,5.1,75.9,24290.27207,92.15,0.15,2.7,1.0,0.9,3.1,13.65,14.05,4830.0,60.6,10.3,0.38299999999999995,12.2,37.9,23.15,15.8,1.4,11.3,10.45,39.8,-111.4508858,37.8316224,0.261,0.09,0.18100000000000002,0.105
49019,16.1,83.9,24.3,8.9,66.15,20127.38445,85.15,0.3,4.2,0.65,1.25,8.45,25.15,11.9,9316.0,34.3,14.65,0.373,17.85,28.8,21.15,27.25,0.7,13.5,8.6,40.5,-109.57345020000001,38.9743261,0.20600000000000002,0.062,0.23600000000000002,0.08800000000000001
49021,9.0,91.0,28.2,7.5,73.4,17726.49238,87.7,0.3,2.3,0.85,1.9,6.9,26.6,6.05,44457.0,43.7,20.3,0.391,23.25,30.05,19.4,26.9,1.25,10.1,12.3,26.1,-113.29005929999998,37.882727100000004,0.256,0.068,0.223,0.07400000000000001
49023,8.5,91.5,13.1,4.3,79.15,27074.689210000004,94.2,0.1,0.65,0.15,1.4,3.55,9.25,15.85,9904.0,45.1,10.65,0.359,11.3,24.1,14.6,24.75,0.1,18.7,17.75,29.0,-112.79426219999999,39.7108265,0.297,0.068,0.161,0.069
49025,10.5,89.5,23.7,5.5,68.4,23599.43016,93.4,0.1,1.75,0.2,1.05,3.45,20.5,3.8,6786.0,52.2,10.25,0.46,15.2,29.6,20.3,24.45,0.9,15.15,9.6,45.3,-111.81541270000001,37.275118299999995,0.231,0.099,0.168,0.07200000000000001
49027,13.6,86.4,19.3,5.8,72.0,20897.56572,84.7,0.3,0.85,0.75,0.85,12.5,24.6,9.05,12255.0,24.4,12.85,0.401,16.85,26.7,17.95,20.4,7.05,12.0,15.9,33.7,-113.52501409999998,39.0945404,0.297,0.079,0.218,0.049
49029,3.1,96.9,27.1,9.0,79.85,30428.942860000003,96.15,0.1,0.05,0.75,1.1,1.85,0.85,1.45,8925.0,46.7,2.1,0.341,2.6,35.5,11.0,27.5,0.75,13.5,11.65,31.6,-111.57788459999999,41.0910273,0.22899999999999998,0.07400000000000001,0.12,0.053
49031,11.3,88.7,16.2,5.4,86.5,19010.116830000003,91.95,0.7,0.55,0.2,0.65,5.95,7.7,7.3,1536.0,58.8,11.85,0.39399999999999996,14.5,34.0,19.3,16.15,5.7,10.05,14.9,37.4,-112.1293755,38.3358805,0.242,0.098,0.22899999999999998,0.06
49033,5.1,94.9,22.2,4.9,72.5,24178.23238,95.45,0.0,1.3,0.05,0.8,2.3,21.85,9.7,2165.0,26.2,6.8,0.419,10.15,34.85,15.15,16.7,10.0,13.4,9.9,40.0,-111.24022690000001,41.6275976,0.284,0.08800000000000001,0.18100000000000002,0.045
49035,11.1,88.9,30.1,10.3,74.55,28206.414289999997,75.15,1.35,0.65,3.15,3.35,16.3,13.35,7.5,1014977.0,42.1,9.8,0.419,12.25,34.4,14.15,29.6,0.1,9.65,12.05,30.4,-111.92424390000001,40.667882,0.24600000000000002,0.068,0.172,0.055
49037,18.2,81.8,17.2,6.4,77.1,23429.29651,41.2,0.05,51.8,0.3,1.75,4.85,33.95,25.3,14587.0,48.1,27.25,0.43200000000000005,34.25,28.45,21.5,20.6,1.25,17.5,10.65,30.0,-109.78932040000001,37.6230637,0.285,0.091,0.23399999999999999,0.107
49039,11.8,88.2,18.7,5.3,77.95,16904.53524,87.2,0.6,1.15,0.55,1.6,8.9,19.9,9.6,26282.0,28.3,17.65,0.402,16.8,28.5,16.95,23.15,4.5,12.65,14.25,28.3,-111.570451,39.3805876,0.253,0.077,0.20600000000000002,0.075
